Sample,Spot name,Collated,CoreRim,Sample protolith type,Country,Region,Region2,Domain,Lithology,Reference,Ref2,long,lat,age76,age76_2s,age638,age638_2s,age735,age735_2s,,
Z14-01,Z14-01-96,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1990,64,1615,35,,,,81
Z14-01,Z14-01-106,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1992,58,1701,36,,,,85
Z14-01,Z14-01-49,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1994,59,1616,36,,,,81
Z14-01,Z14-01-42,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1994,53,1580,35,,,,79
Z14-01,Z14-01-64,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1997,52,1785,37,,,,89
Z14-01,Z14-01-98,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2001,56,1787,38,,,,89
Z14-01,Z14-01-87,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2002,52,1744,36,,,,87
Z14-01,Z14-01-100,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2012,73,1514,35,,,,75
Z14-01,Z14-01-108,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2023,61,1610,34,,,,80
Z14-01,Z14-01-36,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2027,65,1574,37,,,,78
Z14-01,Z14-01-138,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1764,74,1664,37,,,,94
Z14-01,Z14-01-15,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1790,102,1659,49,,,,93
Z14-01,Z14-01-11,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1836,66,1671,40,,,,91
Z14-01,Z14-01-75,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2043,58,1777,38,,,,87
Z14-01,Z14-01-105,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2045,55,1724,35,,,,84
Z14-01,Z14-01-41,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2045,55,1713,37,,,,84
Z14-01,Z14-01-51,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1844,64,1729,40,,,,94
Z14-01,Z14-01-81,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1859,56,1759,36,,,,95
Z14-01,Z14-01-55,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1867,60,1831,41,,,,98
Z14-01,Z14-01-130,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1877,57,1762,36,,,,94
Z14-01,Z14-01-139,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2050,65,1653,36,,,,81
Z14-01,Z14-01-129,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2052,62,1796,37,,,,88
Z14-01,Z14-01-05,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2052,61,1373,33,,,,67
Z14-01,Z14-01-132,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2053,76,1805,42,,,,88
Z14-01,Z14-01-18,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2055,68,1792,43,,,,87
Z14-01,Z14-01-14,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1916,74,1845,46,,,,96
Z14-01,Z14-01-94,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1927,67,1926,42,,,,100
Z14-01,Z14-01-135,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1933,68,1913,42,,,,99
Z14-01,Z14-01-111,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1946,59,1902,38,,,,98
Z14-01,Z14-01-07,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2130,64,1765,43,,,,83
Z14-01,Z14-01-84,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2133,45,1738,34,,,,81
Z14-01,Z14-01-102,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1950,60,1870,39,,,,96
Z14-01,Z14-01-93,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2183,52,1808,37,,,,83
Z14-01,Z14-01-62,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2186,51,1008,22,,,,46
Z14-01,Z14-01-92,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2200,53,1050,23,,,,48
Z14-01,Z14-01-79,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1963,58,1925,41,,,,98
Z14-01,Z14-01-97,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1967,73,1898,43,,,,96
Z14-01,Z14-01-54,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2580,53,2199,47,,,,85
Z14-01,Z14-01-43,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2599,45,1971,42,,,,76
Z14-01,Z14-01-126,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2986,53,2663,52,,,,89
Z14-01,Z14-01-136,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1971,89,1926,49,,,,98
Z14-01,Z14-01-76,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1972,58,1857,40,,,,94
Z14-01,Z14-01-114,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1975,60,1926,40,,,,98
Z14-01,Z14-01-26,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1977,50,1906,43,,,,96
Z14-01,Z14-01-33,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,1988,58,1925,44,,,,97
Z14-01,Z14-01-95,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2002,56,1868,38,,,,93
Z14-01,Z14-01-10,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2005,64,2056,48,,,,103
Z14-01,Z14-01-99,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2007,63,1938,41,,,,97
Z14-01,Z14-01-112,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2008,64,1919,41,,,,96
Z14-01,Z14-01-123,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2010,54,1879,36,,,,93
Z14-01,Z14-01-57,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2012,69,1932,45,,,,96
Z14-01,Z14-01-13,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2013,71,2011,49,,,,100
Z14-01,Z14-01-03,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2015,62,2019,47,,,,100
Z14-01,Z14-01-82,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2016,48,1987,39,,,,99
Z14-01,Z14-01-59,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2016,72,1993,45,,,,99
Z14-01,Z14-01-23,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2017,51,1878,42,,,,93
Z14-01,Z14-01-53,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2018,66,1877,44,,,,93
Z14-01,Z14-01-38,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2020,63,1908,44,,,,94
Z14-01,Z14-01-77,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2022,61,1882,41,,,,93
Z14-01,Z14-01-110,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2022,55,1981,40,,,,98
Z14-01,Z14-01-124,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2025,58,1840,38,,,,91
Z14-01,Z14-01-73,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2025,57,1947,42,,,,96
Z14-01,Z14-01-28,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2026,58,1970,45,,,,97
Z14-01,Z14-01-39,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2028,54,1937,43,,,,96
Z14-01,Z14-01-107,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2028,54,1897,39,,,,94
Z14-01,Z14-01-08,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2029,62,1903,44,,,,94
Z14-01,Z14-01-74,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2029,51,1941,40,,,,96
Z14-01,Z14-01-44,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2029,53,1981,43,,,,98
Z14-01,Z14-01-01,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2030,58,1955,45,,,,96
Z14-01,Z14-01-125,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2031,58,1855,37,,,,91
Z14-01,Z14-01-24,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2033,60,1977,45,,,,97
Z14-01,Z14-01-109,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2033,56,1883,39,,,,93
Z14-01,Z14-01-21,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2033,47,1984,43,,,,98
Z14-01,Z14-01-52,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2033,58,1975,44,,,,97
Z14-01,Z14-01-137,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2034,60,1982,41,,,,97
Z14-01,Z14-01-101,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2035,62,1897,39,,,,93
Z14-01,Z14-01-118,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2037,73,1960,42,,,,96
Z14-01,Z14-01-113,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2037,55,1953,39,,,,96
Z14-01,Z14-01-140,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2042,70,2001,42,,,,98
Z14-01,Z14-01-16,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2042,68,1902,46,,,,93
Z14-01,Z14-01-67,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2042,54,1979,41,,,,97
Z14-01,Z14-01-04,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2043,60,1854,43,,,,91
Z14-01,Z14-01-120,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2044,74,1976,42,,,,97
Z14-01,Z14-01-66,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2046,48,1930,39,,,,94
Z14-01,Z14-01-22,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2046,51,1955,44,,,,96
Z14-01,Z14-01-119,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2046,66,1966,41,,,,96
Z14-01,Z14-01-72,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2047,59,1969,42,,,,96
Z14-01,Z14-01-58,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2048,56,1955,43,,,,95
Z14-01,Z14-01-25,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2048,49,1956,44,,,,96
Z14-01,Z14-01-83,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2049,49,1944,39,,,,95
Z14-01,Z14-01-61,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2049,50,1953,40,,,,95
Z14-01,Z14-01-63,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2050,52,1957,41,,,,95
Z14-01,Z14-01-30,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2054,55,1854,42,,,,90
Z14-01,Z14-01-06,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2059,68,2021,49,,,,98
Z14-01,Z14-01-27,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2062,52,1917,43,,,,93
Z14-01,Z14-01-35,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2078,57,1925,44,,,,93
Z14-01,Z14-01-131,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2087,74,1935,43,,,,93
Z14-01,Z14-01-32,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2088,59,1902,44,,,,91
Z14-01,Z14-01-80,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2105,60,1915,41,,,,91
Z14-01,Z14-01-78,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2117,73,2087,46,,,,99
Z14-01,Z14-01-19,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2135,71,2036,50,,,,95
Z14-01,Z14-01-127,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2140,64,2047,44,,,,96
Z14-01,Z14-01-34,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2147,55,2065,47,,,,96
Z14-01,Z14-01-104,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2162,56,1991,41,,,,92
Z14-01,Z14-01-128,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2171,67,1977,43,,,,91
Z14-01,Z14-01-116,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2241,69,2159,48,,,,96
Z14-01,Z14-01-60,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2253,61,2211,50,,,,98
Z14-01,Z14-01-20,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2398,70,2223,54,,,,93
Z14-01,Z14-01-70,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,2684,57,2608,56,,,,97
Z14-01,Z14-01-69,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,3262,46,3061,59,,,,94
Z14-01,Z14-01-86,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79352778,-14.63397222,3376,46,3210,59,,,,95
Z14-02,Z14-02-25,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,1957,71,1953,46,,,,100
Z14-02,Z14-02-23,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,1919,64,1465,35,,,,76
Z14-02,Z14-02-21,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,1990,70,1513,38,,,,76
Z14-02,Z14-02-16,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2021,61,1660,39,,,,82
Z14-02,Z14-02-10,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2037,59,981,24,,,,48
Z14-02,Z14-02-02,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2047,57,1823,42,,,,89
Z14-02,Z14-02-11,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2059,60,1486,37,,,,72
Z14-02,Z14-02-15,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2081,63,1800,43,,,,87
Z14-02,Z14-02-07,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2085,61,1800,43,,,,86
Z14-02,Z14-02-09,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2086,63,1392,34,,,,67
Z14-02,Z14-02-20,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2091,73,1456,37,,,,70
Z14-02,Z14-02-08,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2099,51,1854,41,,,,88
Z14-02,Z14-02-12,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2107,64,1812,43,,,,86
Z14-02,Z14-02-28,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2153,74,1680,42,,,,78
Z14-02,Z14-02-04,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2251,56,1637,38,,,,73
Z14-02,Z14-02-27,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2385,70,1551,38,,,,65
Z14-02,Z14-02-14,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2514,64,1245,31,,,,50
Z14-02,Z14-02-05,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2611,48,1131,27,,,,43
Z14-02,Z14-02-26,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2860,63,1130,28,,,,39
Z14-02,Z14-02-13,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2942,55,557,15,,,,19
